λ (nm),E17016R/E17012R sur SN2,,,,,,,,,,,,,,,,,,,,,,Design Nominal,,Requirements,,,Tmoy sur les 21 points de mesures,,Points,Moyenne entre 652-1270nm,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,,,λ (nm),T(%),,,,,,
947,94.4770,95.1490,94.8883,94.8130,95.4435,94.9018,94.9201,94.7183,95.7119,95.0341,95.0177,95.1316,95.0524,95.0911,95.2842,95.0920,95.5748,94.2119,95.0297,95.0191,92.8744,,94.3918,,,,,94.9255,,,,
946,94.2492,94.9122,94.7076,94.5712,95.2845,94.6944,94.6963,94.3837,95.4399,94.6915,94.8507,94.9066,94.8374,94.8450,95.0401,94.7692,95.2154,94.0155,94.8462,94.8226,92.7321,,94.2401,,,,,94.6910,,,,
945,94.0712,94.7658,94.4329,94.3417,95.1675,94.5286,94.5761,94.3613,95.4157,94.4654,94.6309,94.7044,94.5593,94.6607,94.8569,94.5101,95.0401,93.8984,94.6959,94.6080,92.6716,,94.0924,,,,,94.5220,,,,
944,93.8586,94.3669,94.0776,93.9863,94.9190,94.1214,94.3048,94.1798,95.1818,94.0201,94.2218,94.2984,94.1132,94.1962,94.4408,94.0566,94.6434,93.7016,94.4182,94.4582,92.6860,,93.9498,,,,,94.2024,,,,
943,93.5428,94.1110,93.7973,93.8710,94.6665,93.8512,94.2386,94.0328,95.0045,93.7892,93.9654,94.1478,93.9573,94.0624,94.2413,93.8467,94.3510,93.4968,94.2724,94.2715,92.5697,,93.8135,,,,,94.0042,,,,
942,93.3894,93.9799,93.6851,93.7126,94.3893,93.6940,93.9133,93.7881,94.7792,93.7579,93.8769,93.9977,93.7935,93.9427,94.1522,93.7402,94.2259,93.3850,94.1311,94.0451,92.4182,,93.6844,,,,,93.8475,,,,
941,93.3933,94.2580,93.7956,93.8619,94.2996,93.8646,93.9238,93.7532,94.6312,93.9388,94.0370,94.1749,93.9326,94.1210,94.3190,93.8584,94.4225,93.2749,93.9546,93.8252,92.2921,,93.5635,,,,,93.9015,,,,
940,93.3187,94.1009,93.6741,93.7623,94.1239,93.7799,93.7605,93.5789,94.4766,93.8875,93.9254,94.1389,93.8126,94.0039,94.2403,93.7623,94.2844,93.0881,93.7011,93.6027,92.3049,,93.452,,,,,93.7775,,,,
939,93.2027,93.9035,93.4710,93.5416,93.9855,93.6149,93.5593,93.4498,94.2741,93.7631,93.7878,94.0111,93.6449,93.8884,94.0967,93.6175,94.1373,93.0164,93.6234,93.5319,92.2988,,93.3507,,,,,93.6390,,,,
938,93.1015,93.6789,93.2379,93.3663,93.7020,93.4168,93.5248,93.2875,94.0722,93.5018,93.5930,93.8614,93.4247,93.7268,93.9588,93.3805,93.9473,92.8842,93.3905,93.3208,92.5121,,93.2607,,,,,93.4709,,,,
937,93.0138,93.6267,93.1494,93.3252,93.6196,93.4046,93.4394,93.3038,93.9934,93.4572,93.5473,93.7900,93.3760,93.6740,93.8658,93.3921,93.8328,92.8555,93.3361,93.1922,92.6524,,93.1827,,,,,93.4213,,,,
936,93.0390,93.5929,93.2011,93.3614,93.6911,93.3632,93.5253,93.4155,94.0189,93.4686,93.5695,93.8541,93.4128,93.7010,93.9234,93.4209,93.8361,92.8466,93.2687,93.1567,92.7800,,93.1176,,,,,93.4498,,,,
935,92.8747,93.5147,93.0510,93.3919,93.6947,93.3174,93.4919,93.4310,93.9265,93.4765,93.6101,93.8847,93.4301,93.6601,93.9510,93.4065,93.8356,92.7910,93.1839,93.0689,92.6587,,93.0662,,,,,93.4119,,,,
934,92.9964,93.5777,93.0809,93.3316,93.7229,93.3803,93.4749,93.4216,93.8138,93.4933,93.5878,93.8808,93.4225,93.7284,93.9194,93.4152,93.8551,92.7342,93.1681,93.0329,92.7071,,93.0291,,,,,93.4164,,,,
933,92.9674,93.5317,92.9887,93.2815,93.6828,93.3992,93.4529,93.3501,93.8051,93.5141,93.5150,93.8551,93.3992,93.7217,93.9450,93.3519,93.8032,92.8707,93.1778,93.0422,92.7739,,93.007,,,,,93.4014,,,,
932,92.9341,93.5041,92.9584,93.3303,93.7162,93.3527,93.4088,93.3994,93.7096,93.5116,93.5031,93.8367,93.4041,93.7564,93.9647,93.3079,93.7414,92.9342,93.1008,92.9630,92.8717,,93.0003,,,,,93.3909,,,,
931,92.9432,93.5027,92.9441,93.3831,93.6769,93.4123,93.4481,93.4226,93.6553,93.5724,93.5667,93.9539,93.3944,93.7806,94.0179,93.3887,93.7014,92.9762,93.0578,92.9546,93.0512,,93.0095,,,,,93.4192,,,,
930,93.0572,93.5931,93.0648,93.4916,93.9203,93.5637,93.6832,93.5561,93.6358,93.7031,93.7240,94.1479,93.5741,93.9080,94.0986,93.4973,93.7543,93.0072,93.0610,92.8920,93.1068,,93.0348,,,,,93.5257,,,,
929,93.0383,93.6426,93.0964,93.5187,93.9552,93.5816,93.6903,93.6493,93.6235,93.7379,93.7312,94.1335,93.6302,94.0296,94.2021,93.5511,93.8199,93.0412,93.0611,92.8267,93.2029,,93.0765,,,,,93.5602,,,,
928,93.1745,93.6880,93.1678,93.6420,94.0923,93.6832,93.8059,93.7915,93.6583,93.8816,93.8720,94.2792,93.7982,94.2504,94.2926,93.7350,93.9438,93.1453,93.1015,92.8633,93.4136,,93.1346,,,,,93.6800,,,,
927,93.1971,93.7299,93.1759,93.6896,94.2032,93.7683,93.9008,93.8797,93.6397,93.9805,93.9133,94.3885,93.8086,94.3376,94.3587,93.7673,94.0189,93.3670,93.1921,92.9484,93.6028,,93.209,,,,,93.7556,,,,
926,93.2475,93.8445,93.3398,93.8724,94.4290,94.0387,94.0329,94.0791,93.7157,94.1022,94.0647,94.5290,93.9772,94.4059,94.4800,93.9032,94.1050,93.3940,93.1473,92.9483,93.8008,,93.2995,,,,,93.8789,,,,
925,93.3222,93.9382,93.3664,94.0373,94.4955,94.1653,94.2029,94.1701,93.6802,94.2722,94.1162,94.6225,94.1538,94.5869,94.6360,94.0383,94.2231,93.5967,93.1924,92.9212,93.9899,,93.4057,,,,,93.9870,,,,
924,93.4437,94.0798,93.4505,94.1781,94.6224,94.3217,94.3930,94.3352,93.7656,94.4576,94.3477,94.8662,94.2735,94.8238,94.8238,94.2166,94.3506,93.8570,93.3762,93.0710,94.2820,,93.5271,,,,,94.1588,,,,
923,93.6237,94.1859,93.6719,94.3547,94.8658,94.5167,94.5765,94.6411,93.8561,94.5986,94.5302,95.0432,94.4713,95.0490,95.0075,94.4742,94.5437,94.0452,93.5266,93.2077,94.4709,,93.663,,,,,94.3457,,,,
922,93.7976,94.3823,93.8864,94.5869,95.1301,94.8300,94.8368,94.8928,93.9143,94.7972,94.7731,95.2729,94.7654,95.2739,95.1735,94.6718,94.6969,94.2920,93.6244,93.3766,94.6723,,93.8127,,,,,94.5546,,,,
921,94.0163,94.5913,94.1224,94.8209,95.3342,95.0843,95.0110,95.1113,94.1031,95.0284,94.9821,95.4683,95.0168,95.5185,95.4307,94.8933,94.9203,94.4659,93.7788,93.4237,95.0028,,93.9749,,,,,94.7678,,,,
920,94.2853,94.7441,94.2814,95.0314,95.5828,95.2994,95.2204,95.3361,94.2602,95.2907,95.1596,95.6976,95.2127,95.7564,95.6754,95.1587,95.1751,94.6093,93.9325,93.5472,95.2631,,94.1488,,,,,94.9771,,,,
919,94.4910,94.8967,94.5035,95.2619,95.8247,95.4970,95.4277,95.5741,94.3523,95.4980,95.2870,95.9018,95.3891,95.9837,95.8333,95.3959,95.3891,94.9530,94.1714,93.7092,95.4484,,94.3327,,,,,95.1804,,,,
918,94.7026,95.0889,94.6891,95.5388,96.0879,95.7440,95.6746,95.7777,94.5148,95.7883,95.5725,96.0927,95.6361,96.1467,96.0590,95.7045,95.5754,95.1855,94.3095,93.9117,95.7660,,94.5254,,,,,95.4079,,,,
917,94.8671,95.3205,94.9893,95.7874,96.3226,95.9828,95.9010,96.0473,94.7746,95.9943,95.9096,96.3727,95.9424,96.4603,96.2803,95.9270,95.7363,95.4707,94.5221,94.1781,96.0675,,94.7251,,,,,95.6597,,,,
916,95.1275,95.5335,95.3267,96.0454,96.5419,96.1965,96.2215,96.3649,95.0284,96.2773,96.0695,96.6285,96.2686,96.7324,96.5429,96.1513,95.9963,95.6109,94.7290,94.3882,96.3564,,94.9301,,,,,95.9113,,,,
915,95.4168,95.8796,95.5842,96.3492,96.7880,96.5109,96.5638,96.6090,95.2609,96.5378,96.4050,96.8679,96.5984,96.9910,96.8380,96.5080,96.2857,95.9051,95.0246,94.6777,96.5642,,95.1384,,,,,96.1984,,,,
914,95.6140,96.0694,95.7946,96.5804,97.0184,96.7341,96.7081,96.7975,95.3797,96.7610,96.6419,97.0645,96.7955,97.2211,97.0991,96.7850,96.5727,96.1820,95.2720,94.9352,96.7748,,95.348,,,,,96.4191,,,,
913,95.8444,96.2926,95.9596,96.7360,97.1621,96.9039,96.8694,97.0748,95.6141,96.9769,96.8416,97.3185,97.0316,97.3809,97.2850,96.9836,96.8857,96.4666,95.5276,95.2770,96.9383,,95.5568,,,,,96.6367,,,,
912,96.1157,96.5243,96.2711,96.9521,97.3913,97.1698,97.1017,97.3434,95.9393,97.2331,97.0854,97.5438,97.2522,97.5841,97.4680,97.2331,97.0806,96.6872,95.8418,95.5893,97.0363,,95.7624,,,,,96.8783,,,,
911,96.3630,96.7800,96.4742,97.2162,97.6524,97.4204,97.3696,97.5153,96.2145,97.4654,97.3092,97.6783,97.4367,97.8288,97.6581,97.4971,97.2939,96.8734,96.0645,95.7130,97.1374,,95.9628,,,,,97.0934,,,,
910,96.5677,97.0084,96.7420,97.4444,97.9101,97.6227,97.6265,97.7319,96.4163,97.6888,97.4923,97.8967,97.6686,98.0586,97.9111,97.7271,97.5709,97.0528,96.2521,95.9099,97.3295,,96.1555,,,,,97.3156,,,,
909,96.7531,97.1883,97.0066,97.5777,98.0082,97.7595,97.7614,97.9345,96.6163,97.8054,97.6495,98.0092,97.8695,98.1268,98.0484,97.8427,97.6887,97.3026,96.5409,96.1914,97.4575,,96.3382,,,,,97.4828,,,,
908,96.9594,97.3378,97.2155,97.6894,98.1166,97.8739,97.9408,98.0526,96.8571,97.9474,97.8567,98.1424,98.0420,98.2905,98.1988,98.0440,97.8672,97.3478,96.7904,96.4898,97.5156,,96.5088,,,,,97.6465,,,,
907,97.2050,97.5688,97.4017,97.8457,98.3260,98.0873,98.2029,98.1885,97.1534,98.0520,98.0501,98.3327,98.2668,98.4836,98.3929,98.3251,98.1026,97.3634,96.9740,96.6492,97.4946,,96.6649,,,,,97.8317,,,,
906,97.4378,97.7058,97.5818,98.0443,98.4171,98.2178,98.2254,98.3561,97.4063,98.1968,98.1320,98.4791,98.4066,98.5115,98.4772,98.3914,98.2369,97.5187,97.1325,96.8393,97.5459,,96.8046,,,,,97.9648,,,,
905,97.5350,97.8188,97.7074,98.1455,98.4408,98.2179,98.3027,98.3874,97.5207,98.3103,98.1788,98.5008,98.4836,98.5046,98.5503,98.4570,98.3265,97.5939,97.3239,96.9998,97.5059,,96.9258,,,,,98.0386,,,,
904,97.5963,97.9550,97.7933,98.1996,98.5041,98.2367,98.3281,98.4318,97.7171,98.3661,98.2966,98.4717,98.5374,98.5089,98.5783,98.5660,98.4185,97.6622,97.5088,97.2731,97.3266,,97.0269,,,,,98.1084,,,,
903,97.6738,98.0226,97.8629,98.1955,98.5319,98.2041,98.3827,98.3874,97.9104,98.3913,98.3124,98.4929,98.5547,98.5328,98.6022,98.6279,98.4787,97.6437,97.6135,97.3715,97.2074,,97.1062,,,,,98.1429,,,,
902,97.7064,98.0573,97.9653,98.2053,98.5297,98.1882,98.3609,98.3666,98.1010,98.3761,98.3590,98.4538,98.5895,98.5126,98.6189,98.5895,98.5800,97.6964,97.6661,97.4518,97.1643,,97.1624,,,,,98.1685,,,,
901,97.6259,98.0350,98.0312,98.1174,98.4848,98.1041,98.3816,98.3020,98.1600,98.3257,98.3835,98.3948,98.5445,98.3740,98.5056,98.5246,98.5369,97.6221,97.7560,97.5221,97.0196,,97.1945,,,,,98.1310,,,,
900,97.6871,98.0464,98.0417,98.0057,98.4199,98.0823,98.3556,98.2053,98.2592,98.2828,98.2734,98.3074,98.5088,98.3064,98.5334,98.4398,98.5608,97.4555,97.7727,97.5402,96.8149,,97.2018,,,,,98.0904,,,,
899,97.6219,98.0386,97.9744,97.8619,98.3372,97.9233,98.2172,98.0745,98.2635,98.1803,98.1728,98.1605,98.4033,98.1595,98.4789,98.3305,98.5167,97.3113,97.8021,97.5840,96.5381,,97.1838,,,,,97.9976,,,,
898,97.5560,97.9127,97.8976,97.7617,98.2118,97.7126,97.9778,97.9806,98.3137,97.9881,98.1061,97.9740,98.2458,97.9617,98.3071,98.1778,98.3883,97.1945,97.8181,97.7214,96.3054,,97.1405,,,,,97.8816,,,,
897,97.5380,97.9112,97.8593,97.6794,98.1034,97.6643,97.8537,97.8961,98.3983,97.8895,98.0289,97.8574,98.1476,97.8122,98.1938,98.0694,98.3822,97.0285,97.7060,97.6714,96.1065,,97.072,,,,,97.7999,,,,
896,97.3199,97.7696,97.7056,97.4563,97.8524,97.4845,97.7348,97.5758,98.3208,97.7479,97.7987,97.6360,97.9577,97.5504,97.9812,97.8590,98.2286,96.8309,97.6234,96.6849,95.8544,,96.9789,,,,,97.5701,,,,
895,97.1170,97.5629,97.5329,97.2324,97.5723,97.2324,97.5713,97.3216,98.2154,97.5244,97.5376,97.4380,97.6981,97.3329,97.7713,97.6333,97.9910,96.5854,97.4990,95.9650,95.6054,,96.8622,,,,,97.3305,,,,
894,96.9425,97.4193,97.3537,97.0137,97.3649,97.0174,97.3303,97.0830,98.1471,97.2600,97.3659,97.1954,97.4848,97.0605,97.5973,97.4418,97.7621,96.4082,97.3330,97.3097,95.3744,,96.7231,,,,,97.2031,,,,
893,96.6737,97.1533,97.1364,96.6671,97.0551,96.7073,96.9420,96.8644,97.9189,96.9962,97.0794,96.8737,97.0944,96.7073,97.2683,97.1336,97.3991,96.1741,97.1187,97.0535,95.0116,,96.5632,,,,,96.9061,,,,
892,96.5062,96.9187,96.9243,96.4306,96.8300,96.4026,96.6807,96.6789,97.7175,96.8095,96.8506,96.5977,96.7750,96.4568,97.0073,96.8226,97.1893,95.8173,96.9075,96.9855,94.6047,,96.3843,,,,,96.6625,,,,
891,96.2255,96.6062,96.5653,96.1343,96.5522,96.0356,96.3838,96.3037,97.5678,96.5076,96.5234,96.2842,96.4945,96.0608,96.6844,96.5001,96.8706,95.4676,96.6463,96.7408,94.3473,,96.1885,,,,,96.3572,,,,
890,95.9958,96.3626,96.2976,95.9066,96.2261,95.7237,96.1221,96.0134,97.3627,96.2251,96.2781,95.9967,96.2326,95.7618,96.4192,96.2140,96.5743,95.2017,96.3888,96.4248,94.1328,,95.9783,,,,,96.0886,,,,
889,95.7153,96.1247,95.9654,95.5439,95.9181,95.4967,95.8209,95.6968,97.0824,95.9394,96.0015,95.7097,95.9283,95.4763,96.1312,95.8727,96.3081,95.0315,96.1420,96.2877,93.8440,,95.7559,,,,,95.8113,,,,
888,95.4638,95.8495,95.8291,95.2558,95.7810,95.2447,95.5628,95.4685,96.8769,95.6765,95.6950,95.4666,95.6886,95.2326,95.8929,95.6044,96.0622,94.7420,95.8383,96.0701,93.6970,,95.5243,,,,,95.5714,,,,
887,95.1308,95.5378,95.5258,95.0127,95.4870,94.8909,95.1844,95.1345,96.6155,95.3957,95.4316,95.1272,95.4446,94.9325,95.6060,95.3246,95.7666,94.4713,95.5192,95.7229,93.4750,,95.2863,,,,,95.2732,,,,
886,94.7962,95.2188,95.1359,94.7097,95.1304,94.5928,94.8183,94.8413,96.2912,95.1175,95.1773,94.8193,95.1267,94.5753,95.2547,94.9656,95.4572,94.1105,95.1674,95.4320,93.1384,,95.0447,,,,,94.9465,,,,
885,94.6409,95.0331,94.9134,94.5074,94.9787,94.4420,94.6270,94.6814,96.0403,94.9815,94.9631,94.5755,94.8673,94.4107,95.1021,94.7467,95.1997,93.8631,94.9186,95.1719,92.9731,,94.8026,,,,,94.7446,,,,
884,94.4467,94.8124,94.6539,94.3039,94.7893,94.2063,94.4283,94.4412,95.8440,94.7359,94.7166,94.3610,94.6604,94.1390,94.9054,94.4992,94.9662,93.5966,94.5848,94.8206,92.8718,,94.5629,,,,,94.5135,,,,
883,94.0748,94.5124,94.2706,93.9994,94.4140,93.8606,94.0877,94.1640,95.5290,94.3965,94.3828,94.1263,94.3680,93.8588,94.5574,94.1594,94.6309,93.4652,94.3337,94.5723,92.6975,,94.3287,,,,,94.2125,,,,
882,93.8416,94.2646,94.0242,93.7636,94.1582,93.6820,93.8710,94.0004,95.1610,94.1930,94.2371,93.9783,94.1573,93.7315,94.3610,93.9508,94.4059,93.3022,94.1357,94.3502,92.6252,,94.1027,,,,,94.0093,,,,
881,93.6362,94.0262,93.9081,93.6279,94.0308,93.5648,93.6865,93.8230,94.8190,94.0344,94.0619,93.8925,93.9960,93.5858,94.1754,93.7451,94.1324,93.0802,93.8461,93.9288,92.5450,,93.8879,,,,,93.8165,,,,
880,93.3635,93.7999,93.6857,93.4465,93.8757,93.3352,93.3863,93.5616,94.5467,93.8629,93.8400,93.7360,93.7752,93.4192,93.9231,93.5561,93.9350,92.8908,93.6091,93.6481,92.5054,,93.6869,,,,,93.6049,,,,
879,93.1185,93.6122,93.5002,93.3025,93.7598,93.2123,93.3890,93.4400,94.3893,93.7607,93.7161,93.6095,93.6487,93.3362,93.8081,93.4619,93.7643,92.7857,93.3458,93.4588,92.5010,,93.5023,,,,,93.4724,,,,
878,93.0431,93.4732,93.3723,93.3086,93.7651,93.2468,93.4486,93.4832,94.2453,93.7287,93.6651,93.5178,93.5987,93.2449,93.8415,93.3677,93.6369,92.7123,93.1168,93.3354,92.4989,,93.3363,,,,,93.4119,,,,
877,93.0681,93.4535,93.3084,93.2404,93.7400,93.2231,93.3111,93.5079,94.0574,93.6865,93.5632,93.4689,93.5478,93.1805,93.8280,93.2848,93.5396,92.6202,92.9247,93.1581,92.5181,,93.1912,,,,,93.3443,,,,
876,93.0183,93.3855,93.2706,93.1811,93.6423,93.1838,93.2833,93.4624,93.8901,93.6487,93.4904,93.4009,93.4859,93.2164,93.8169,93.2272,93.4696,92.6440,92.7618,93.0370,92.5880,,93.0689,,,,,93.2907,,,,
875,92.9090,93.2573,93.1075,93.1707,93.6192,93.1319,93.2410,93.4242,93.6643,93.6363,93.4414,93.3169,93.4432,93.2347,93.7500,93.1382,93.3800,92.6444,92.6614,92.8676,92.6694,,92.9709,,,,,93.2242,,,,
874,92.8454,93.1200,93.0695,93.1353,93.6358,93.0722,93.1632,93.4162,93.4945,93.6520,93.4405,93.3405,93.5161,93.2253,93.7574,93.1407,93.2784,92.6768,92.6598,92.7483,92.8040,,92.8988,,,,,93.1996,,,,
873,92.7557,93.0428,93.0904,93.1128,93.6916,93.1317,93.1353,93.4475,93.3811,93.6494,93.3973,93.4395,93.5382,93.2223,93.7464,93.1388,93.1810,92.8000,92.6384,92.7241,93.0219,,92.8535,,,,,93.2041,,,,
872,92.7953,93.1786,93.1651,93.2431,93.8699,93.3326,93.3281,93.5753,93.3568,93.7383,93.5314,93.6389,93.6765,93.4714,93.8628,93.3353,93.2860,92.8612,92.6146,92.6885,93.3022,,92.8358,,,,,93.3263,,,,
871,92.8743,93.2301,93.1962,93.3607,93.9464,93.4224,93.5216,93.7363,93.3401,93.7506,93.6298,93.6906,93.7389,93.6218,93.9589,93.4716,93.4179,92.9604,92.5854,92.6849,93.4069,,92.8462,,,,,93.4069,,,,
870,93.0292,93.3352,93.2094,93.5172,94.0499,93.5931,93.6020,93.9268,93.3870,93.9348,93.6368,93.7733,93.8331,93.6957,94.0356,93.5146,93.4940,93.1676,92.6770,92.7391,93.5734,,92.8846,,,,,93.5107,,,,
869,93.2138,93.4008,93.3117,93.7312,94.1622,93.8434,93.6947,94.0839,93.4489,94.1489,93.7802,93.9663,94.0767,93.8986,94.1560,93.7045,93.6475,93.3744,92.7207,92.8358,93.8112,,92.951,,,,,93.6672,,,,
868,93.3555,93.5245,93.4649,93.9435,94.2966,94.0146,93.9114,94.3028,93.4925,94.3348,93.9879,94.2272,94.2877,94.1303,94.3722,93.9106,93.8687,93.5613,92.8063,92.9417,94.0100,,93.0447,,,,,93.8450,,,,
867,93.4479,93.7330,93.6397,94.1159,94.5556,94.2118,94.1150,94.4943,93.5021,94.4819,94.2234,94.4126,94.4774,94.3344,94.6151,94.1025,94.0066,93.7212,92.9702,93.0497,94.2580,,93.1646,,,,,94.0223,,,,
866,93.5849,93.9333,93.8313,94.3747,94.7772,94.4660,94.3455,94.7319,93.5920,94.6752,94.4412,94.6486,94.6743,94.6061,94.8020,94.3756,94.1292,93.9337,93.1258,93.1134,94.5772,,93.3094,,,,,94.2257,,,,
865,93.8499,94.1456,94.0739,94.6192,95.0097,94.7759,94.6246,95.0752,93.7835,94.9680,94.6405,95.0592,94.9371,94.8999,95.0566,94.7556,94.4360,94.1809,93.3085,93.1870,94.8764,,93.4774,,,,,94.4887,,,,
864,94.1226,94.2968,94.2420,94.7433,95.3055,95.0509,94.8166,95.3294,93.9379,95.1694,94.9165,95.2826,95.1243,95.1499,95.2551,94.9369,94.7247,94.3973,93.4361,93.4010,95.1657,,93.6664,,,,,94.7050,,,,
863,94.3282,94.4854,94.3935,95.0010,95.5201,95.2650,95.0204,95.5643,94.1075,95.3621,95.1776,95.3983,95.3056,95.4415,95.4151,95.1025,94.9674,94.7102,93.6406,93.7292,95.4373,,93.874,,,,,94.9225,,,,
862,94.5904,94.7995,94.7925,95.3650,95.7629,95.5529,95.3844,95.8573,94.3593,95.6782,95.4091,95.6420,95.6561,95.8096,95.7002,95.4312,95.2680,94.9866,93.9103,93.9778,95.5501,,94.0975,,,,,95.2135,,,,
861,94.8588,95.0666,95.0948,95.6240,96.0977,95.9268,95.7050,96.1223,94.6880,95.9656,95.6609,95.9753,96.0316,96.0413,96.0149,95.7428,95.5218,95.1237,94.1189,94.1049,95.7005,,94.3338,,,,,95.4851,,,,
860,94.7649,94.2562,93.9200,94.9902,96.0534,95.8114,95.4699,97.0674,93.6128,95.0307,96.0165,94.8837,96.3809,95.4373,94.3953,94.2800,94.4481,96.1942,94.9311,95.4264,96.8018,,94.5795,,,,,95.2463,,,,
859,95.4680,97.4505,98.1946,97.5062,98.1065,98.8677,97.8324,98.6439,94.8740,97.7911,99.4410,95.4626,99.0070,97.5314,96.6057,95.7951,95.1930,96.1337,93.8629,94.9518,96.9226,,94.831,,,,,96.9353,,,,
858,93.9857,97.9622,99.2223,97.5136,98.0282,98.3038,97.8222,98.2066,95.7140,100.1115,98.7854,96.7743,98.7408,98.9352,99.5086,94.2559,94.7606,94.7640,93.9804,93.6252,96.8747,,95.0847,,,,,97.0417,,,,
857,93.5034,95.0634,95.2854,94.5824,95.1426,95.6761,95.5134,96.5133,94.1797,96.7723,94.9438,96.2681,95.8964,96.2595,97.8428,91.8444,94.1169,95.1931,95.3721,94.4246,98.7834,,95.3364,,,,,95.3894,,,,
856,94.9495,94.5000,96.1437,96.7493,96.3544,97.7788,96.6469,97.5340,96.0558,96.3271,96.1778,96.9787,97.0342,96.7766,98.1891,95.4852,96.0396,96.3431,95.0345,94.4523,97.8819,,95.5824,,,,,96.3539,,,,
855,93.5857,92.6078,96.3499,97.5847,96.2018,96.7746,96.4835,97.0665,95.3933,96.1601,96.3541,96.1320,97.1150,97.4094,97.5907,94.2384,95.5567,97.4824,95.7038,95.2981,97.4501,,95.8186,,,,,96.1209,,,,
854,92.5750,92.1210,95.4385,96.0744,95.8874,95.0225,96.1561,95.4150,92.8656,94.9568,95.4630,95.4807,95.2928,95.6314,96.0028,92.6626,95.3990,98.1306,96.3324,95.3846,96.9337,,96.0413,,,,,95.2012,,,,
853,94.2483,94.4995,96.1277,96.3882,97.6553,95.9002,98.2195,96.9262,94.6915,96.5016,97.0742,98.2643,97.0446,96.7215,97.4227,95.7251,97.0260,97.4011,96.3048,95.0012,96.9669,,96.2467,,,,,96.4815,,,,
852,96.6998,96.9457,96.7643,97.5520,97.8446,97.2959,98.5678,97.4952,96.8287,98.3126,98.3126,99.0571,98.9214,99.1834,98.6687,96.5947,96.3361,97.1071,96.1441,95.1596,97.4815,,96.4314,,,,,97.4892,,,,
851,96.7913,97.0718,96.7888,97.9127,97.0340,97.2356,97.4952,97.8278,97.1096,98.5124,97.8236,97.8581,98.3704,98.4284,97.7354,96.3058,95.3608,97.5669,96.4179,95.5417,97.6850,,96.5924,,,,,97.2797,,,,
850,96.7193,96.3972,96.9083,97.7305,97.6158,96.7885,98.2332,98.9627,97.1183,98.2669,97.9658,98.0316,98.3361,97.9304,97.3207,97.0440,96.2833,98.0634,96.7712,96.4098,96.9504,,96.7268,,,,,97.4213,,,,
849,96.8755,96.5131,96.4997,97.5801,97.9467,96.7292,97.9190,98.0140,97.2413,97.8349,97.7954,98.1325,97.9669,97.4759,97.4582,96.7914,96.4635,97.9023,97.1773,96.9185,97.0680,,96.8325,,,,,97.3478,,,,
848,96.4280,96.0848,96.4422,96.5699,97.2997,96.9841,97.2229,97.7147,97.3214,97.3832,97.0784,97.5168,97.5560,96.9357,97.4709,96.6902,96.8730,97.6559,98.0169,97.7612,97.7290,,96.9077,,,,,97.1779,,,,
847,96.9627,96.4837,96.6177,97.1687,98.0455,97.9517,97.9877,98.3603,98.0036,97.9324,98.0245,98.2330,98.2607,97.8428,97.8637,97.6066,97.7993,97.5609,97.5934,97.2848,97.2855,,96.9513,,,,,97.6604,,,,
846,97.4428,97.3020,97.4504,97.9918,98.5701,98.6523,98.2030,98.0463,98.6716,98.2366,98.8576,98.5911,98.3313,97.9860,98.0379,98.3614,98.3086,97.5873,97.7027,97.2745,96.7418,,96.9627,,,,,98.0165,,,,
845,97.6414,97.1525,97.7843,97.7158,98.2382,98.4663,97.4249,97.5227,98.6134,97.9649,98.2758,98.0175,98.0869,97.6581,97.7651,98.2139,98.6569,97.4051,97.6952,97.6283,96.5584,,96.942,,,,,97.8327,,,,
844,97.1395,96.4615,97.6371,97.5144,97.2505,97.8100,97.1913,97.5119,97.9853,97.3724,97.4618,97.7089,97.6964,97.2213,97.2497,97.1353,97.8325,97.0776,97.2818,97.5317,95.9814,,96.8898,,,,,97.3358,,,,
843,97.1204,96.2367,96.9695,97.4264,97.2546,96.9286,96.8995,97.2763,97.5106,96.9128,97.4105,97.2696,97.2705,96.9878,96.8594,95.9299,97.0971,96.9773,97.8218,97.7059,95.4045,,96.8075,,,,,97.0128,,,,
842,96.9912,97.2127,96.9354,97.8637,97.5873,97.0162,96.5516,96.7589,97.8554,96.9396,97.3267,97.0245,97.3575,96.7997,96.5100,96.1720,97.0345,96.8217,97.7471,97.4403,95.7049,,96.6968,,,,,97.0310,,,,
841,96.8248,97.9137,97.3976,97.6277,97.3167,97.4902,96.6838,96.9857,98.0338,97.1116,97.6019,97.0916,97.0140,97.0024,96.7681,96.5688,97.1942,96.3793,97.1800,97.1217,95.4782,,96.5601,,,,,97.0850,,,,
840,96.6044,97.5081,97.0351,97.0026,97.0001,97.1057,96.6684,96.9602,97.8033,96.9710,97.6362,96.9602,96.8413,96.4555,96.9394,96.0531,97.0517,95.9672,97.0808,96.9557,95.1484,,96.4002,,,,,96.8452,,,,
839,96.5970,97.0422,96.9107,96.7493,97.0197,96.8999,96.7967,96.6644,98.1807,96.7185,96.9299,96.8583,96.6927,96.3381,96.6386,96.1542,97.0797,96.3450,97.4423,97.0301,94.7860,,96.2205,,,,,96.7559,,,,
